provided	VERB	provide
by	ADP	by
Google	PROPN	Google
Books	PROPN	Books
THE	DET	the
IMPUDENT	PROPN	IMPUDENT
COMEDIAN	PROPN	COMEDIAN
&	CCONJ	&
OTHERS	PROPN	OTHERS
By	ADP	by
Frank	PROPN	Frank
Frankfort	PROPN	Frankfort
Moore	PROPN	Moore
Herbert	PROPN	Herbert
S.	PROPN	S.
Stone	PROPN	Stone
&	CCONJ	&
Co	PROPN	Co
1896	NUM	1896
THE	DET	the
IMPUDENT	PROPN	IMPUDENT
COMEDIAN	PROPN	COMEDIAN
“	PUNCT	""""
Nelly	PROPN	Nelly
--	PUNCT	--
Nelly	PROPN	Nelly
--	PUNCT	--
Nell	PROPN	Nell
!	PUNCT	!
Now	ADV	now
,	PUNCT	,
where	SCONJ	where
's	AUX	be
the	DET	the
wench	NOUN	wench
?	PUNCT	?
”	PUNCT	""""
cried	VERB	cry
Mrs.	PROPN	Mrs.
Gwyn	PROPN	Gwyn
,	PUNCT	,
before	ADP	before
she	PRON	she
had	AUX	have
more	ADV	more
than	ADP	than
passed	VERB	pass
the	DET	the
threshold	NOUN	threshold
of	ADP	of
her	PRON	her
daughter	NOUN	daughter
's	PART	's
house	NOUN	house
in	ADP	in
St.	PROPN	St.
James	PROPN	James
's	PART	's
Park	PROPN	Park
--	PUNCT	--
the	DET	the
house	NOUN	house
with	ADP	with
the	DET	the
terrace	NOUN	terrace
garden	NOUN	garden
,	PUNCT	,
where	SCONJ	where
,	PUNCT	,
as	ADP	as
the	DET	the
sedate	ADJ	sedate
Evelyn	PROPN	Evelyn
records	VERB	record
,	PUNCT	,
the	DET	the
charming	ADJ	charming
Nelly	PROPN	Nelly
had	AUX	have
stood	VERB	stand
exchanging	VERB	exchange
some	DET	some
very	ADV	very
lively	ADJ	lively
phrases	NOUN	phrase
with	ADP	with
her	PRON	her
royal	ADJ	royal
lover	NOUN	lover
on	ADP	on
the	DET	the
green	ADJ	green
walk	NOUN	walk
below	ADV	below
,	PUNCT	,
giving	VERB	give
the	DET	the
grave	ADJ	grave
gentleman	NOUN	gentleman
cause	NOUN	cause
to	PART	to
grieve	VERB	grieve
greatly	ADV	greatly
.	PUNCT	.
But	CCONJ	but
,	PUNCT	,
alas	INTJ	alas
!	PUNCT	!
the	DET	the
record	NOUN	record
of	ADP	of
his	PRON	his
sorrow	NOUN	sorrow
has	AUX	have
only	ADV	only
made	VERB	make
his	PRON	his
untold	ADJ	untold
readers	NOUN	reader
mad	ADJ	mad
that	SCONJ	that
they	PRON	they
had	AUX	have
not	PART	not
been	AUX	be
present	ADJ	present
to	PART	to
grieve	VERB	grieve
,	PUNCT	,
also	ADV	also
,	PUNCT	,
over	ADP	over
that	DET	that
entrancing	ADJ	entrancing
tableau	NOUN	tableau
.	PUNCT	.
“	PUNCT	""""
